"year","census_tract","v_houses"
2010,36027060202,"322325000"
2011,36027060202,"351377500"
2012,36027060202,"310183000"
2013,36027060202,"283364900"
2014,36027060202,"280239300"
2015,36027060202,"295521100"
2016,36027060202,"298977700"
2017,36027060202,"298961200"
2018,36027060202,"306479000"
2019,36027060202,"337340500"
2020,36027060202,"378157000"
