"year","census_tract","v_houses"
2010,36039081102,"251385000"
2011,36039081102,"233115000"
2012,36039081102,"193999000"
2013,36039081102,"167967500"
2014,36039081102,"146969000"
2015,36039081102,"124172300"
2016,36039081102,"121827400"
2017,36039081102,"114921600"
2018,36039081102,"135428400"
2019,36039081102,"157246200"
2020,36039081102,"166324600"
