"year","census_tract","v_houses"
2010,36087010200,"535355000"
2011,36087010200,"577515000"
2012,36087010200,"509639000"
2013,36087010200,"459829500"
2014,36087010200,"410384000"
2015,36087010200,"389569400"
2016,36087010200,"390443300"
2017,36087010200,"416615200"
2018,36087010200,"422397100"
2019,36087010200,"453263500"
2020,36087010200,"507993000"
