"year","census_tract","v_houses"
2010,36071000502,"64767500"
2011,36071000502,"64697500"
2012,36071000502,"65046000"
2013,36071000502,"54021000"
2014,36071000502,"48520000"
2015,36071000502,"null"
2016,36071000502,"null"
2017,36071000502,"56175000"
2018,36071000502,"47725000"
2019,36071000502,"68258000"
2020,36071000502,"56791000"
