"year","census_tract","v_houses"
2010,36119000702,"234277500"
2011,36119000702,"237905000"
2012,36119000702,"215173500"
2013,36119000702,"239562800"
2014,36119000702,"241667000"
2015,36119000702,"217998800"
2016,36119000702,"263885500"
2017,36119000702,"310224000"
2018,36119000702,"357365000"
2019,36119000702,"377421000"
2020,36119000702,"415404000"
