"year","census_tract","v_houses"
2010,9001061500,"958475000"
2011,9001061500,"960750000"
2012,9001061500,"1010321200"
2013,9001061500,"953206400"
2014,9001061500,"958162600"
2015,9001061500,"910465200"
2016,9001061500,"932542200"
2017,9001061500,"895162300"
2018,9001061500,"996722500"
2019,9001061500,"1080706000"
2020,9001061500,"1000180000"
