"year","census_tract","v_houses"
2010,9011693500,"562762500"
2011,9011693500,"525235000"
2012,9011693500,"495829600"
2013,9011693500,"479318900"
2014,9011693500,"477248600"
2015,9011693500,"456131000"
2016,9011693500,"446640600"
2017,9011693500,"438669300"
2018,9011693500,"413550700"
2019,9011693500,"393632300"
2020,9011693500,"399638900"
