"year","census_tract","v_houses"
2010,9009190200,"728650000"
2011,9009190200,"723200000"
2012,9009190200,"783070500"
2013,9009190200,"943777100"
2014,9009190200,"766267400"
2015,9009190200,"778992400"
2016,9009190200,"794660800"
2017,9009190200,"821279700"
2018,9009190200,"690762000"
2019,9009190200,"759208300"
2020,9009190200,"755363700"
