"year","census_tract","v_houses"
2010,36119982000,"-"
2011,36119982000,"null"
2012,36119982000,"null"
2013,36119982000,"null"
2014,36119982000,"-"
2015,36119982000,"-"
2016,36119982000,"-"
2017,36119982000,"-"
2018,36119982000,"-"
2019,36119982000,"-"
2020,36119982000,"-"
