"year","census_tract","v_houses"
2010,36085015400,"-"
2011,36085015400,"-"
2012,36085015400,"-"
2013,36085015400,"-"
2014,36085015400,"-"
2015,36085015400,"-"
2016,36085015400,"-"
2017,36085015400,"-"
2018,36085015400,"-"
2019,36085015400,"-"
2020,36085015400,"-"
