"year","census_tract","v_houses"
2010,36047004700,"null"
2011,36047004700,"null"
2012,36047004700,"null"
2013,36047004700,"219940000"
2014,36047004700,"null"
2015,36047004700,"312764000"
2016,36047004700,"345153000"
2017,36047004700,"356465000"
2018,36047004700,"318240000"
2019,36047004700,"351699000"
2020,36047004700,"365952000"
