"year","census_tract","v_houses"
2010,36119000202,"183497500"
2011,36119000202,"197127500"
2012,36119000202,"200805000"
2013,36119000202,"195366100"
2014,36119000202,"185787200"
2015,36119000202,"184255500"
2016,36119000202,"159019600"
2017,36119000202,"147749100"
2018,36119000202,"198731000"
2019,36119000202,"197293500"
2020,36119000202,"248840000"
