"year","census_tract","v_houses"
2010,36085011201,"743727500"
2011,36085011201,"734230000"
2012,36085011201,"644249000"
2013,36085011201,"579189000"
2014,36085011201,"614287000"
2015,36085011201,"571810000"
2016,36085011201,"600665000"
2017,36085011201,"617335000"
2018,36085011201,"674384000"
2019,36085011201,"720509900"
2020,36085011201,"672003400"
