"year","census_tract","v_houses"
2010,36087013402,"671162500"
2011,36087013402,"621267500"
2012,36087013402,"578996100"
2013,36087013402,"569894000"
2014,36087013402,"591240000"
2015,36087013402,"567758000"
2016,36087013402,"667777600"
2017,36087013402,"671932500"
2018,36087013402,"815207500"
2019,36087013402,"875959500"
2020,36087013402,"960451500"
