"year","census_tract","v_houses"
2010,34039035400,"182287500"
2011,34039035400,"204077500"
2012,34039035400,"193478500"
2013,34039035400,"196228000"
2014,34039035400,"157127600"
2015,34039035400,"173735800"
2016,34039035400,"156348300"
2017,34039035400,"162721000"
2018,34039035400,"192502000"
2019,34039035400,"203249000"
2020,34039035400,"165998000"
