"year","census_tract","v_houses"
2010,36061024100,"299350000"
2011,36061024100,"282917500"
2012,36061024100,"241594000"
2013,36061024100,"244440000"
2014,36061024100,"253810000"
2015,36061024100,"242304000"
2016,36061024100,"282718000"
2017,36061024100,"400470000"
2018,36061024100,"516659000"
2019,36061024100,"538864000"
2020,36061024100,"512070000"
