"year","census_tract","v_houses"
2010,36083052301,"234477500"
2011,36083052301,"230297500"
2012,36083052301,"214608200"
2013,36083052301,"229926200"
2014,36083052301,"238238700"
2015,36083052301,"254687000"
2016,36083052301,"254608000"
2017,36083052301,"280146000"
2018,36083052301,"277647000"
2019,36083052301,"281215000"
2020,36083052301,"307478800"
