"year","census_tract","v_houses"
2010,36061021100,"485177500"
2011,36061021100,"468925000"
2012,36061021100,"463529400"
2013,36061021100,"465874600"
2014,36061021100,"477308900"
2015,36061021100,"564441600"
2016,36061021100,"579817000"
2017,36061021100,"727315000"
2018,36061021100,"592765000"
2019,36061021100,"648773000"
2020,36061021100,"633916000"
