"year","census_tract","v_houses"
2010,36085024402,"778700000"
2011,36085024402,"764687500"
2012,36085024402,"783136000"
2013,36085024402,"742089000"
2014,36085024402,"802385200"
2015,36085024402,"642000800"
2016,36085024402,"680505300"
2017,36085024402,"744033300"
2018,36085024402,"827917400"
2019,36085024402,"852641900"
2020,36085024402,"980015500"
