"year","census_tract","v_houses"
2010,36039081000,"195667500"
2011,36039081000,"154232500"
2012,36039081000,"146908700"
2013,36039081000,"134600500"
2014,36039081000,"151430600"
2015,36039081000,"165399000"
2016,36039081000,"143023100"
2017,36039081000,"147568100"
2018,36039081000,"135233100"
2019,36039081000,"172507600"
