"year","census_tract","v_houses"
2010,36061024700,"164330000"
2011,36061024700,"175747500"
2012,36061024700,"186237600"
2013,36061024700,"181847800"
2014,36061024700,"138498000"
2015,36061024700,"178583300"
2016,36061024700,"181440000"
2017,36061024700,"189340000"
2018,36061024700,"219725000"
2019,36061024700,"219257000"
2020,36061024700,"247943000"
