"year","census_tract","v_houses"
2010,36021000600,"191142500"
2011,36021000600,"175085000"
2012,36021000600,"187903000"
2013,36021000600,"165349500"
2014,36021000600,"164340000"
2015,36021000600,"160966000"
2016,36021000600,"151016000"
2017,36021000600,"135270000"
2018,36021000600,"139257000"
2019,36021000600,"138308500"
2020,36021000600,"149542500"
