"year","census_tract","v_houses"
2010,9011693300,"719785000"
2011,9011693300,"706115000"
2012,9011693300,"683649100"
2013,9011693300,"569127600"
2014,9011693300,"576486800"
2015,9011693300,"630698500"
2016,9011693300,"608022300"
2017,9011693300,"607369300"
2018,9011693300,"583158100"
2019,9011693300,"531752700"
2020,9011693300,"476236200"
