"year","census_tract","v_houses"
2010,9001050500,"1542925000"
2011,9001050500,"1558127500"
2012,9001050500,"1967698000"
2013,9001050500,"1899851300"
2014,9001050500,"1843879200"
2015,9001050500,"2067507900"
2016,9001050500,"2385899100"
2017,9001050500,"2559818400"
2018,9001050500,"2558637800"
2019,9001050500,"2563815900"
2020,9001050500,"2280257000"
