"year","census_tract","v_houses"
2010,36119010300,"419477500"
2011,36119010300,"413655000"
2012,36119010300,"370628700"
2013,36119010300,"331312800"
2014,36119010300,"283792800"
2015,36119010300,"243462400"
2016,36119010300,"253754100"
2017,36119010300,"265750200"
2018,36119010300,"377725000"
2019,36119010300,"380846500"
2020,36119010300,"403737500"
