"year","census_tract","v_houses"
2010,36111952600,"439847500"
2011,36111952600,"414417500"
2012,36111952600,"358993000"
2013,36111952600,"325505800"
2014,36111952600,"307840700"
2015,36111952600,"292181900"
2016,36111952600,"300693400"
2017,36111952600,"316641700"
2018,36111952600,"352792700"
2019,36111952600,"405957900"
2020,36111952600,"513318200"
