"year","census_tract","v_houses"
2010,34017018701,"337975000"
2011,34017018701,"334487500"
2012,34017018701,"324530000"
2013,34017018701,"346650000"
2014,34017018701,"147330000"
2015,34017018701,"155525000"
2016,34017018701,"157115000"
2017,34017018701,"201635000"
2018,34017018701,"203960000"
2019,34017018701,"241115000"
2020,34017018701,"232260000"
