"year","census_tract","v_houses"
2010,36119011700,"586075000"
2011,36119011700,"641950000"
2012,36119011700,"581061400"
2013,36119011700,"592228000"
2014,36119011700,"614477000"
2015,36119011700,"567664000"
2016,36119011700,"592245000"
2017,36119011700,"647226000"
2018,36119011700,"577952200"
2019,36119011700,"732138000"
2020,36119011700,"796804800"
