"year","census_tract","v_houses"
2010,34023008001,"517245000"
2011,34023008001,"508015000"
2012,34023008001,"467322100"
2013,34023008001,"482854100"
2014,34023008001,"467694000"
2015,34023008001,"417756800"
2016,34023008001,"396973500"
2017,34023008001,"392681900"
2018,34023008001,"368547200"
2019,34023008001,"398801000"
2020,34023008001,"469551400"
