"year","census_tract","v_houses"
2010,36111951400,"195252500"
2011,36111951400,"171812500"
2012,36111951400,"156641000"
2013,36111951400,"161631000"
2014,36111951400,"134765500"
2015,36111951400,"149661000"
2016,36111951400,"143854000"
2017,36111951400,"145346500"
2018,36111951400,"148471500"
2019,36111951400,"142324500"
2020,36111951400,"125142500"
