"year","census_tract","v_houses"
2010,34017010800,"284700000"
2011,34017010800,"260807500"
2012,34017010800,"221290000"
2013,34017010800,"212029700"
2014,34017010800,"183512700"
2015,34017010800,"181180200"
2016,34017010800,"188791700"
2017,34017010800,"164739100"
2018,34017010800,"139601500"
2019,34017010800,"167309000"
2020,34017010800,"148312400"
