"year","census_tract","v_houses"
2010,9009150400,"355372500"
2011,9009150400,"318097500"
2012,9009150400,"298903300"
2013,9009150400,"270629000"
2014,9009150400,"271385300"
2015,9009150400,"271799500"
2016,9009150400,"292043700"
2017,9009150400,"284968800"
2018,9009150400,"293291500"
2019,9009150400,"283884300"
2020,9009150400,"329636800"
