"year","census_tract","v_houses"
2010,36119005600,"-"
2011,36119005600,"-"
2012,36119005600,"-"
2013,36119005600,"-"
2014,36119005600,"-"
2015,36119005600,"-"
2016,36119005600,"-"
2017,36119005600,"-"
2018,36119005600,"-"
2019,36119005600,"-"
2020,36119005600,"-"
