"year","census_tract","v_houses"
2010,36119013301,"91775000"
2011,36119013301,"88387500"
2012,36119013301,"78305000"
2013,36119013301,"null"
2014,36119013301,"69460000"
2015,36119013301,"97265000"
2016,36119013301,"74490000"
2017,36119013301,"103420000"
2018,36119013301,"105214800"
2019,36119013301,"145610800"
2020,36119013301,"122098400"
