"year","census_tract","v_houses"
2010,36061018300,"940105000"
2011,36061018300,"927737500"
2012,36061018300,"1158625000"
2013,36061018300,"1113156000"
2014,36061018300,"1131745000"
2015,36061018300,"1543860000"
2016,36061018300,"1631790000"
2017,36061018300,"1617874900"
2018,36061018300,"1392070000"
2019,36061018300,"1700085000"
2020,36061018300,"1676895000"
