"year","census_tract","v_houses"
2010,34025800200,"748412500"
2011,34025800200,"753512500"
2012,34025800200,"710230300"
2013,34025800200,"680768900"
2014,34025800200,"605983600"
2015,34025800200,"654082200"
2016,34025800200,"624447800"
2017,34025800200,"648164800"
2018,34025800200,"631266500"
2019,34025800200,"668393100"
2020,34025800200,"660240200"
