"year","census_tract","v_houses"
2010,36085017600,"1083880000"
2011,36085017600,"1069880000"
2012,36085017600,"1082355000"
2013,36085017600,"1085492800"
2014,36085017600,"981848200"
2015,36085017600,"1007642400"
2016,36085017600,"998152800"
2017,36085017600,"1011170400"
2018,36085017600,"1052173000"
2019,36085017600,"1150429400"
2020,36085017600,"1180363000"
