"year","census_tract","v_houses"
2010,9001070100,"510817500"
2011,9001070100,"514050000"
2012,9001070100,"358609000"
2013,9001070100,"338856000"
2014,9001070100,"315552000"
2015,9001070100,"278475300"
2016,9001070100,"292938400"
2017,9001070100,"377683400"
2018,9001070100,"365321900"
2019,9001070100,"382747900"
2020,9001070100,"345047400"
