"year","census_tract","v_houses"
2010,36071013700,"92070000"
2011,36071013700,"141180000"
2012,36071013700,"122122000"
2013,36071013700,"105785000"
2014,36071013700,"94022500"
2015,36071013700,"104546500"
2016,36071013700,"115676000"
2017,36071013700,"110470000"
2018,36071013700,"111692000"
2019,36071013700,"112669400"
2020,36071013700,"132855800"
