"year","census_tract","v_houses"
2010,9011705101,"419157500"
2011,9011705101,"459985000"
2012,9011705101,"451220600"
2013,9011705101,"442768200"
2014,9011705101,"468080400"
2015,9011705101,"418336700"
2016,9011705101,"377522100"
2017,9011705101,"389631800"
2018,9011705101,"410346700"
2019,9011705101,"408534300"
2020,9011705101,"547656500"
