"year","census_tract","v_houses"
2010,34025801900,"271287500"
2011,34025801900,"266467500"
2012,34025801900,"233129200"
2013,34025801900,"245731100"
2014,34025801900,"215599200"
2015,34025801900,"215500700"
2016,34025801900,"193775100"
2017,34025801900,"184541900"
2018,34025801900,"184656500"
2019,34025801900,"221901700"
2020,34025801900,"235487600"
