"year","census_tract","v_houses"
2010,36059300100,"1254962500"
2011,36059300100,"1376712500"
2012,36059300100,"2627987000"
2013,36059300100,"2689697300"
2014,36059300100,"2684111200"
2015,36059300100,"2450684900"
2016,36059300100,"2727000000"
2017,36059300100,"3375738900"
2018,36059300100,"3684028000"
2019,36059300100,"3546981600"
2020,36059300100,"3191738500"
