"year","census_tract","v_houses"
2010,36087013200,"398945000"
2011,36087013200,"375082500"
2012,36087013200,"408163000"
2013,36087013200,"389684000"
2014,36087013200,"429178000"
2015,36087013200,"393945000"
2016,36087013200,"425510000"
2017,36087013200,"422567600"
2018,36087013200,"422013400"
2019,36087013200,"423096500"
2020,36087013200,"375585700"
