"year","census_tract","v_houses"
2010,36119014200,"190732500"
2011,36119014200,"180442500"
2012,36119014200,"150434000"
2013,36119014200,"155414000"
2014,36119014200,"140608000"
2015,36119014200,"144064000"
2016,36119014200,"152849000"
2017,36119014200,"146570000"
2018,36119014200,"162160000"
2019,36119014200,"157925000"
2020,36119014200,"169675000"
