"year","census_tract","v_houses"
2010,9001030300,"1470112500"
2011,9001030300,"1439912500"
2012,9001030300,"2493237900"
2013,9001030300,"2499097000"
2014,9001030300,"2486857000"
2015,9001030300,"2414812300"
2016,9001030300,"2672036400"
2017,9001030300,"2866676400"
2018,9001030300,"3271795700"
2019,9001030300,"3171193600"
2020,9001030300,"3370008600"
