"year","census_tract","v_houses"
2010,36047028600,"127912500"
2011,36047028600,"172100000"
2012,36047028600,"104620000"
2013,36047028600,"86760000"
2014,36047028600,"104790000"
2015,36047028600,"65955000"
2016,36047028600,"77505000"
2017,36047028600,"69735000"
2018,36047028600,"null"
2019,36047028600,"null"
2020,36047028600,"159450000"
