"year","census_tract","v_houses"
2010,36081091601,"915942500"
2011,36081091601,"989087500"
2012,36081091601,"859756500"
2013,36081091601,"842079000"
2014,36081091601,"773580700"
2015,36081091601,"742136700"
2016,36081091601,"738832900"
2017,36081091601,"698898900"
2018,36081091601,"712995200"
2019,36081091601,"792611200"
