,V1,V2,V3
1,2009,244,74649900
2,2010,254,82971200
3,2011,254,84404400
4,2012,276,86708100
5,2013,312,93420000
6,2014,287,92650400
7,2015,278,92327700
8,2016,263,89868300
9,2017,246,89044200
10,2018,238,93726400
11,2019,217,83208400
12,2020,210,85853000
13,2021,199,84859900
