,V1,V2,V3
1,2009,3,1.00E+06
2,2010,0,0
3,2011,2,5.00E+05
4,2012,4,1250000
5,2013,6,1250000
6,2014,6,1.00E+06
7,2015,8,1250000
8,2016,7,1.00E+06
9,2017,4,1.00E+06
10,2018,6,1750000
11,2019,8,1750000
12,2020,9,1750000
13,2021,8,2150000
