,V1,V2,V3
1,2009,200,34945400
2,2010,188,33272400
3,2011,172,30174000
4,2012,171,30416400
5,2013,185,34207400
6,2014,177,32375700
7,2015,152,28968100
8,2016,143,27522500
9,2017,131,25124400
10,2018,133,25384400
11,2019,124,23868700
12,2020,127,24632700
13,2021,113,22563800
