,V1,V2,V3
1,2009,1040,221559500
2,2010,1040,225202900
3,2011,1060,229392100
4,2012,1049,232304600
5,2013,1067,237517400
6,2014,992,226974400
7,2015,929,212247000
8,2016,901,210348700
9,2017,839,199852400
10,2018,752,178966100
11,2019,678,160239500
12,2020,636,153304600
13,2021,598,151194700
