,V1,V2,V3
1,2009,157,42302300
2,2010,158,49080400
3,2011,154,43572700
4,2012,160,49509300
5,2013,179,50345900
6,2014,187,65503800
7,2015,170,52311000
8,2016,156,47594700
9,2017,162,55428100
10,2018,157,46336900
11,2019,143,44728000
12,2020,139,43625000
13,2021,141,44300900
