,V1,V2,V3
1,2009,180,42883500
2,2010,183,44387400
3,2011,186,44811700
4,2012,195,47314500
5,2013,212,50424300
6,2014,199,48960700
7,2015,194,47918200
8,2016,202,49221200
9,2017,187,46319900
10,2018,188,46266400
11,2019,178,44270200
12,2020,185,45695700
13,2021,188,46496100
