,V1,V2,V3
1,2009,68,74915100
2,2010,69,69980300
3,2011,69,85149500
4,2012,62,66133500
5,2013,76,74827800
6,2014,74,63612100
7,2015,72,82073700
8,2016,68,85110500
9,2017,65,74095300
10,2018,70,74009400
11,2019,68,79608100
12,2020,70,91033700
13,2021,80,88284700
