,V1,V2,V3
1,2009,3,0
2,2010,2,0
3,2011,1,0
4,2012,1,0
5,2013,2,20000
6,2014,2,20000
7,2015,2,20000
8,2016,2,20000
9,2017,2,20000
10,2018,2,20000
11,2019,2,20000
12,2020,2,20000
13,2021,2,20000
