,V1,V2,V3
1,2009,27,5570000
2,2010,29,6150000
3,2011,25,5800000
4,2012,23,5300000
5,2013,31,7325000
6,2014,34,8700000
7,2015,30,7750000
8,2016,24,6450000
9,2017,24,6675000
10,2018,24,6900000
11,2019,20,6.00E+06
12,2020,20,6.00E+06
13,2021,26,6750000
