,V1,V2,V3
1,2009,38,6129100
2,2010,46,7667500
3,2011,39,7414000
4,2012,40,6991300
5,2013,41,7021300
6,2014,39,6967600
7,2015,40,8528800
8,2016,38,7700800
9,2017,32,7115500
10,2018,33,7522700
11,2019,29,6673700
12,2020,30,6554300
13,2021,26,6214200
