,V1,V2,V3
1,2009,78,14363400
2,2010,76,15224200
3,2011,67,14799900
4,2012,62,13782400
5,2013,70,14353400
6,2014,58,12097000
7,2015,61,13542700
8,2016,50,10885400
9,2017,56,12587900
10,2018,52,11822700
11,2019,49,11283900
12,2020,47,10763000
13,2021,47,11028300
