,V1,V2,V3
1,2009,22,319870400
2,2010,15,249723400
3,2011,18,379417000
4,2012,9,164067000
5,2013,22,164350000
6,2014,18,326900000
7,2015,20,200250000
8,2016,9,164050000
9,2017,12,165225000
10,2018,18,563300000
11,2019,13,234275000
12,2020,11,277700000
13,2021,9,182500000
