,V1,V2,V3
1,2009,3,388700
2,2010,2,48700
3,2011,4,553600
4,2012,3,309000
5,2013,15,3938100
6,2014,11,3579800
7,2015,13,3538000
8,2016,14,3428800
9,2017,13,3385000
10,2018,13,3088600
11,2019,11,2825100
12,2020,9,2820100
13,2021,9,2809500
