,V1,V2,V3
1,2009,18,21899800
2,2010,30,24419100
3,2011,40,42643200
4,2012,49,31486800
5,2013,76,90043300
6,2014,75,104244500
7,2015,74,91219500
8,2016,81,86278400
9,2017,72,84368400
10,2018,73,88843300
11,2019,69,86020000
12,2020,65,96487300
13,2021,63,81708700
