,V1,V2,V3
1,2009,16,2612400
2,2010,15,2412400
3,2011,19,3007200
4,2012,29,5017500
5,2013,35,6484000
6,2014,33,5943000
7,2015,29,5735600
8,2016,30,6222100
9,2017,29,6291300
10,2018,30,6668800
11,2019,30,6441800
12,2020,32,6833200
13,2021,28,6493100
