,V1,V2,V3
1,2009,432,99184600
2,2010,448,103397400
3,2011,461,107285400
4,2012,451,104367200
5,2013,498,114045600
6,2014,485,112305300
7,2015,466,111259600
8,2016,449,109381200
9,2017,414,100373800
10,2018,382,93517300
11,2019,374,91588300
12,2020,364,89325900
13,2021,331,81384400
