,V1,V2,V3
1,2009,5,1.00E+06
2,2010,4,750000
3,2011,7,1600000
4,2012,5,1100000
5,2013,5,1125000
6,2014,5,1150000
7,2015,4,950000
8,2016,4,1.00E+06
9,2017,4,1.00E+06
10,2018,4,1.00E+06
11,2019,5,1250000
12,2020,5,1250000
13,2021,5,1250000
